id,title,slug,status,sortOrder,reference,brand,categories,description,price,stock,availability,weight,dimensions,featured,new,whatsappMessage,meta_title,meta_description,meta_keywords,images,ean,warranty
product-191,Carro Extra II C/ Fechamento Lateral C/ 2 Bolsas e Portas - Amarela CAAMAM,carro-extra-ii-c-fechamento-lateral-c-2-bolsas-e-portas-amarela-caamam,active,1012,CMICAAMAM,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"CARRO EXTRA II C/ FECHAMENTO LATERAL c/ 2 BOLSAS E PORTAS - AMARELA Fabricado em Polipropileno de alta resistência com colunas em alumínio anodizado. Exclusivo para transporte de roupas, produtos e descartáveis. 4 rodízios giratórios de 3 polegadas que possibilitam seu fácil deslocamento. Exclusivo design que o torna indispensável para hotelaria, fast food, hospitalar e outros. 2 sacos em vinil com capacidade de 90 litros cada. Tampa bipartida com compartimento de objetos e acessórios. Fechamento de portas para proteger os materiais acondicionados das partículas e sujidades em suspensão nos ambientes e guardá-los em segurança. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto ou outros acidentes naturais; 4. Falhas por condições inadequadas de instalação * Foto ilustrativa",,1,Disponível em 10 dias úteis,33200,124x55x96,False,False,Olá! Gostaria de solicitar um orçamento para: CMICAAMAM: Carro Extra II C/ Fechamento Lateral C/ 2 Bolsas e Portas - Amarela CAAMAM,Carro Extra II C/ Fechamento Lateral C/ 2 Bolsas e Portas - Amarela CAAMAM,CARRO EXTRA II C/ FECHAMENTO LATERAL c/ 2 BOLSAS E PORTAS - AMARELA - Fabricado em Polipropileno de alta resistência com colunas em alumínio anodizado,,https://images.tcdn.com.br/img/img_prod/746334/carro_extra_ii_c_fechamento_lateral_c_2_bolsas_e_portas_ca02_bralimpia_191_1_20200406110817.jpg,,90 dias após o recebimento do produto
product-177,Carro Extra Triplex Com Fechamento Lateral e Portas CA3000,carro-extra-triplex-com-fechamento-lateral-e-portas-ca3000,active,1013,CMICA3000,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"Carro Extra Triplex Com Fechamento Lateral e Portas O Carro Extra Triplex possui 3 bandejas, é produzido em polipropileno e alumínio anodizado e é extremamente resistente e versátil. É fechado nas laterais e possui 2 portas. Tem capacidade total de até 135 kg. É equipado com 4 rodízios giratórios que facilitam os deslocamentos em locais restritos e corredores, ambientes propícios para sua utilização. Os rodízios são silenciosos e não marcam ou arranham o piso. Facilita a locomoção de pequenas mercadorias. Com capacidade para até 45 kg em cada compartimento é ideal para serviços em restaurantes e fast foods pois, suas dimensões possibilitam o transporte de bandejas, pratos, talheres e outros, para proteger os materiais acondicionados das partículas e sujidades em suspensão nos ambientes. Maior segurança na locomoção da carga em vista das bordas altas das bandejas, e do fechamento lateral do carrinho e portas. Possui duas alças em cada lado facilitando a movimentação . Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto ou outros acidentes naturais; 4. Falhas por condições inadequadas de instalação * Foto ilustrativa",,1,Disponível em 10 dias úteis,27000,107x54x97,False,False,Olá! Gostaria de solicitar um orçamento para: CMICA3000: Carro Extra Triplex Com Fechamento Lateral e Portas CA3000,Carro Extra Triplex Com Fechamento Lateral e Portas CA3000,"Carro Extra Triplex Com Fechamento Lateral e Portas O Carro Extra Triplex possui 3 bandejas, é produzido em polipropileno e alumínio anodizado e é e",,https://images.tcdn.com.br/img/img_prod/746334/carro_extra_triplex_com_fechamento_lateral_e_portas_bralimpia_177_1_20200406110816.png | https://images.tcdn.com.br/img/img_prod/746334/carro_extra_triplex_com_fechamento_lateral_e_portas_bralimpia_ca3000_177_2_20201105102844.jpg | https://images.tcdn.com.br/img/img_prod/746334/carro_extra_triplex_com_fechamento_lateral_e_portas_bralimpia_ca3000_177_3_20201105102845.jpg | https://images.tcdn.com.br/img/img_prod/746334/carro_extra_triplex_com_fechamento_lateral_e_portas_bralimpia_177_2_20200406110817.png | https://images.tcdn.com.br/img/img_prod/746334/carro_extra_triplex_com_fechamento_lateral_e_portas_bralimpia_177_3_20200406110817.png | https://images.tcdn.com.br/img/img_prod/746334/carro_extra_triplex_com_fechamento_lateral_e_portas_bralimpia_177_4_20200406110818.png | https://images.tcdn.com.br/img/img_prod/746334/carro_extra_triplex_com_fechamento_lateral_e_portas_bralimpia_ca3000_177_7_20201105102845.jpg,,90 dias após o recebimento do produto
product-723,Carro Funcional / Carrinho de Limpeza c/ Bolsa,carro-funcional-carrinho-de-limpeza-c-bolsa-cfp250,active,1014,CMICFP250,Perfect,Equipamentos de Limpeza | Carro Funcional,"Confeccionados com material super resistente e rodas silenciosas de alta qualidade, os carros funcionais tornam sua limpeza muito mais f&aacute;cil, pois voc&ecirc; leva com eles tudo que precisa. Assim, n&atilde;o tem que se deslocar de um lugar para o outro, economiza energia e ganha em rapidez toda vez que for partir para a limpeza!",,1,Disponível em 30 dias úteis,15000,100x55x130,False,False,Olá! Gostaria de solicitar um orçamento para: CMICFP250: Carro Funcional / Carrinho de Limpeza c/ Bolsa,Carro Funcional / Carrinho de Limpeza c/ Bolsa,"Confeccionados com material super resistente e rodas silenciosas de alta qualidade, os carros funcionais tornam sua limpeza muito mais f&aacute;cil, pois voc&ec",,https://images.tcdn.com.br/img/img_prod/746334/carro_funcional_carrinho_de_limpeza_c_bolsa_perfect_723_1_20200406110825.jpg | https://images.tcdn.com.br/img/img_prod/746334/carro_funcional_carrinho_de_limpeza_c_bolsa_perfect_723_2_20200406110826.jpg | https://images.tcdn.com.br/img/img_prod/746334/carro_funcional_carrinho_de_limpeza_c_bolsa_perfect_723_3_20200317152953.jpg,,
product-2015,Carro Funcional América Carrinho de Limpeza com Bolsa de Vinil Amarela CF2005,carro-funcional-america-carrinho-de-limpeza-com-bolsa-de-vinil-amarela-cf2005,active,1015,CMICF2005,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"Carro Funcional América Um equipamento indispensável em empresas de qualquer porte ou perfil de atuação. Este carro foi desenvolvido para otimizar a produtividade das tarefas de limpeza, pois transporta com segurança e praticidade, diversos acessórios e produtos para ações de limpeza úmida ou seca. Respeita às indicações das NRs 32 e 17 que determinam normas para diversas atividades em serviços de saúde, visando a prevenção de acidentes e a proteção da integridade física dos trabalhadores. Saco de Vinil com capacidade de até 90 Litros ou 50 quilos. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto ou outros acidentes naturais; 4. Falhas por condições inadequadas de instalação * Foto ilustrativa",,1,Disponível em 10 dias úteis,18000,116x57x100,False,False,Olá! Gostaria de solicitar um orçamento para: CMICF2005: Carro Funcional América Carrinho de Limpeza com Bolsa de Vinil Amarela CF2005,Carro Funcional América Carrinho de Limpeza com Bolsa de Vinil Amarela CF2005,Carro Funcional América Um equipamento indispensável em empresas de qualquer porte ou perfil de atuação. Este carro foi desenvolvido para otimizar a,,https://images.tcdn.com.br/img/img_prod/746334/carro_funcional_america_carrinho_de_limpeza_com_bolsa_de_vinil_bralimpia_2015_1_20200406110819.jpg | https://images.tcdn.com.br/img/img_prod/746334/carro_funcional_america_carrinho_de_limpeza_com_bolsa_de_vinil_bralimpia_2015_3_20200406110820.jpg,,90 dias após o recebimento do produto
product-1333,Carro Funcional América PAN CF200P,carro-funcional-america-pan-cf200p,active,1016,CMICF200P,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"Carro Funcional América- PAN Um equipamento indispensável em empresas de qualquer porte ou perfil de atuação. O Carro Funcional PAN foi desenvolvido para otimizar a produtividade das tarefas de limpeza, pois transporta com segurança e praticidade, diversos acessórios e produtos para ações de limpeza úmida ou seca. Respeita às indicações das NR´s 32 e 17 que determinam normas para diversas atividades em serviços de saúde visando a prevenção de acidentes e a proteção da integridade física dos trabalhadores. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto ou outros acidentes naturais; 4. Falhas por condições inadequadas de instalação * Foto ilustrativa",,1,Disponível em 10 dias úteis,18000,116x57x100,False,False,Olá! Gostaria de solicitar um orçamento para: CMICF200P: Carro Funcional América PAN CF200P,Carro Funcional América PAN CF200P,Carro Funcional América- PAN Um equipamento indispensável em empresas de qualquer porte ou perfil de atuação. O Carro Funcional PAN foi desenvolvido,,https://images.tcdn.com.br/img/img_prod/746334/carro_funcional_america_pan_bralimpia_1333_1_20200406110831.png,,90 dias após o recebimento do produto
product-313,Carro Funcional Guard - Carrinho de Limpeza com fechamento - Amarela - CÓD GUARDAM,carro-funcional-guard-carrinho-de-limpeza-com-fechamento-amarela-cod-guardam,active,1017,CMIGUARDAM,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"Carro funcional para tarefas de limpeza, governança e lavanderia O Carrinho de limpeza GUARD da transporta com segurança e eficiência, equipamentos e acessórios para as tarefas de limpeza em quaisquer tipos de empresa. Corpo produzido em Polipropileno de alta durabilidade e fácil de higienizar após as tarefas Acompanha bolsa de vinil para recolhimento de lixo ou roupa suja produzido com zíperes frontais e que se encaixam em ilhoses no bocal com tampa do Carro América. Capacidade para 200 Litros. Tampa com espaço para condicionamento de ferramentas, acessórios ou outros objetos. Rodízios emborrachados para deslocamento com menos ruídos. Corpo do Carro Guard é um recipiente fechado que impede o acesso indevido ao conteúdo do carro e previne a dispersão de odores ou vapores de produtos de limpeza. Plataforma permite a colocação de baldes espremedores ou aspiradores de pó e líquidos. Cantos arredondados que não danificam paredes e instalações. Prateleira móvel para flexibilizar a utilização. Sistema reforçado de chave para impedir o acesso indevido ao conteúdo do carro. Clips emborrachados para fixação de cabos e acessórios. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto e outros acidentes naturais; 4. Falhas por condições inadequadas de instalação. * Foto ilustrativa",,1,Disponível em 10 dias úteis,25500,89x60x53,False,False,Olá! Gostaria de solicitar um orçamento para: CMIGUARDAM: Carro Funcional Guard - Carrinho de Limpeza com fechamento - Amarela - CÓD GUARDAM,Carro Funcional Guard - Carrinho de Limpeza com fechamento - Amarela - CÓD GUARDAM,"Carro funcional para tarefas de limpeza, governança e lavanderia O Carrinho de limpeza GUARD da transporta com segurança e eficiência, equipamentos e",,https://images.tcdn.com.br/img/img_prod/746334/carro_funcional_guard_carrinho_de_limpeza_com_fechamento_bralimpia_313_2_20200406110820.jpg | https://images.tcdn.com.br/img/img_prod/746334/carro_funcional_guard_carrinho_de_limpeza_com_fechamento_bralimpia_313_6_20200406110823.jpg,,90 dias após o recebimento do produto
product-207,Carro Funcional NY Master/Compaq NY100,carro-funcional-ny-master-compaq-ny100,active,1018,CMINY100,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"Carro Funcional NY Master/Compaq Versatilidade em duas versões. Escolha a mais adequada para seu ambiente. Este carro funcional pode ser utilizado em duas versões: Master e Compaq. Carro funcional modular para tarefas de higiene e transporte de resíduos, fabricado em Polipropileno e estrutura tubular de alumínio. Destina-se ao transporte de utensílios e produtos químicos diversos, permitindo que todos os equipamentos que compõem o sistema de limpeza sejam transportados em uma única vez. Utilizado na limpeza e higienização de hospitais, shoppings, indústrias, supermercados, restaurantes, entre outros. VANTAGENS: &bull; Excelente relação custo x benefício. &bull; Estrutura tubular em alumínio muito resistente e leve. &bull; Plástico liso com cantos arredondados para facilitar a higienização. &bull; Rodízios fixos e giratórios em aço, revestida de PVC para redução de ruídos. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto ou outros acidentes naturais; 4. Falhas por condições inadequadas de instalação * Foto ilustrativa",,1,Disponível em 10 dias úteis,13000,114x48x96,False,False,Olá! Gostaria de solicitar um orçamento para: CMINY100: Carro Funcional NY Master/Compaq NY100,Carro Funcional NY Master/Compaq NY100,Carro Funcional NY Master/Compaq Versatilidade em duas versões. Escolha a mais adequada para seu ambiente. Este carro funcional pode ser utilizado e,,https://images.tcdn.com.br/img/img_prod/746334/carro_funcional_ny_master_compaq_ny100_bralimpia_207_1_20200406110817.png | https://images.tcdn.com.br/img/img_prod/746334/carro_funcional_ny_master_compaq_ny100_bralimpia_207_2_20200406110817.jpg,,90 dias após o recebimento do produto
product-209,Carro Strong Com Fechamento Lateral 4 Bandejas CH4000,carro-strong-com-fechamento-lateral-4-bandejas-ch4000,active,1019,CMICH4000,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"Carro Strong Com Fechamento Lateral 4 Bandejas Fabricado em Polipropileno e Alumínio anodizado, este sistema permite a organização de diferentes tipos de materiais, objetos e acessórios proporcionando ambientes limpos e organizados. Sua versatilidade permite seu deslocamento em locais com espaço restrito. Disponível em diversas versões para que se adequem às mais diferentes necessidades. Também indicado para serviços em restaurantes e fast foods pois, possibilitam o transporte de bandejas, pratos, talheres e outros. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto e outros acidentes naturais; 4. Falhas por condições inadequadas de instalação. * Foto ilustrativa",,1,Disponível em 10 dias úteis,36000,107x54x135,False,False,Olá! Gostaria de solicitar um orçamento para: CMICH4000: Carro Strong Com Fechamento Lateral 4 Bandejas CH4000,Carro Strong Com Fechamento Lateral 4 Bandejas CH4000,"Carro Strong Com Fechamento Lateral 4 Bandejas Fabricado em Polipropileno e Alumínio anodizado, este sistema permite a organização de diferentes tip",,https://images.tcdn.com.br/img/img_prod/746334/sistema_de_organizacao_strong_com_fechamento_lateral_ch4000_bralimpia_209_1_20200406110817.jpg,,90 dias após o recebimento do produto
product-215,Carro Strong Com Fechamento Lateral 5 Bandejas CH5000,carro-strong-com-fechamento-lateral-5-bandejas-ch5000,active,1020,CMICH5000,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"CARRO STRONG SEM FECHAMENTO 5 BANDEJAS Fabricado em Polipropileno e Alumínio anodizado, este sistema permite a organização de diferentes tipos de materiais, objetos e acessórios proporcionando ambientes limpos e organizados. Sua versatilidade permite seu deslocamento em locais com espaço restrito. Disponível em diversas versões para que se adequem às mais diferentes necessidades. Também indicado para serviços em restaurantes e fast foods pois, possibilitam o transporte de bandejas, pratos, talheres e outros. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto e outros acidentes naturais; 4. Falhas por condições inadequadas de instalação. * Foto ilustrativa",,1,Disponível em 10 dias úteis,46000,107x50x171,False,False,Olá! Gostaria de solicitar um orçamento para: CMICH5000: Carro Strong Com Fechamento Lateral 5 Bandejas CH5000,Carro Strong Com Fechamento Lateral 5 Bandejas CH5000,"CARRO STRONG SEM FECHAMENTO 5 BANDEJAS - Fabricado em Polipropileno e Alumínio anodizado, este sistema permite a organização de diferentes tipos de ma",,https://images.tcdn.com.br/img/img_prod/746334/sistema_de_organizacao_strong_5_bandejas_c_fechamento_lateral_ch5000_bralimpia_215_1_20200406110817.jpg,,90 dias após o recebimento do produto
product-217,Carro Strong Fechamento Lateral e Porta com chave - 5 Bandejas CA5000,carro-strong-fechamento-lateral-e-porta-com-chave-5-bandejas-ca5000,active,1021,CMICA5000,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"O Carro Organizador Strong com Fechamento É excelente para organizar e proteger itens diversos como materiais de escritórios, acessórios para alimentação ou para serviços de saúde, etc.. Este equipamento é fabricado em polipropileno e alumínio anodizado que permite durabilidade ao produto e fácil higienização. Sendo assim pode ser feita a organização de diferentes tipos de materiais, objetos e acessórios proporcionando ambientes limpos e organizados. Sua utilização é indicada tanto para os serviços em restaurantes ou fast foods por possibilitarem o transporte de bandejas e outros utensílios, quanto para outras necessidades de outros tipos de empresas. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto e outros acidentes naturais; 4. Falhas por condições inadequadas de instalação. * Foto ilustrativa",,1,Disponível em 10 dias úteis,52000,107x54x171,False,False,Olá! Gostaria de solicitar um orçamento para: CMICA5000: Carro Strong Fechamento Lateral e Porta com chave - 5 Bandejas CA5000,Carro Strong Fechamento Lateral e Porta com chave - 5 Bandejas CA5000,"O Carro Organizador Strong com Fechamento É excelente para organizar e proteger itens diversos como materiais de escritórios, acessórios para alimen",,https://images.tcdn.com.br/img/img_prod/746334/sistema_de_organizacao_strong_5_bandejas_c_fechamento_lateral_e_portas_ca5000_bralimpia_217_1_20200406110817.jpg,,90 dias após o recebimento do produto
product-213,Carro Strong Fechamento Lateral e Porta Com chave 4 Bandejas CA4000,carro-strong-fechamento-lateral-e-porta-com-chave-4-bandejas-ca4000,active,1022,CMICA4000,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"O Carro Organizador Strong com Fechamento É excelente para organizar e proteger itens diversos como materiais de escritórios, acessórios para alimentação ou para serviços de saúde, etc.. Este equipamento é fabricado em polipropileno e alumínio anodizado que permite durabilidade ao produto e fácil higienização. Sendo assim pode ser feita a organização de diferentes tipos de materiais, objetos e acessórios proporcionando ambientes limpos e organizados. Sua utilização é indicada tanto para os serviços em restaurantes ou fast foods por possibilitarem o transporte de bandejas e outros utensílios, quanto para outras necessidades de outros tipos de empresas. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto e outros acidentes naturais; 4. Falhas por condições inadequadas de instalação. * Foto ilustrativa",,1,Disponível em 10 dias úteis,40500,107x54x135,False,False,Olá! Gostaria de solicitar um orçamento para: CMICA4000: Carro Strong Fechamento Lateral e Porta Com chave 4 Bandejas CA4000,Carro Strong Fechamento Lateral e Porta Com chave 4 Bandejas CA4000,"O Carro Organizador Strong com Fechamento É excelente para organizar e proteger itens diversos como materiais de escritórios, acessórios para alimen",,https://images.tcdn.com.br/img/img_prod/746334/sistema_de_organizacao_strong_com_fechamento_lateral_e_portas_bralimpia_213_1_20200406110817.jpg,,90 dias após o recebimento do produto
product-211,Carro Strong sem Fechamento 4 Bandejas CE4000,carro-strong-sem-fechamento-4-bandejas-ce4000,active,1023,CMICE4000,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"CARRO STRONG SEM FECHAMENTO 4 BANDEJAS Fabricado em Polipropileno e Alumínio anodizado, este sistema permite a organização de diferentes tipos de materiais, objetos e acessórios proporcionando ambientes limpos e organizados. Sua versatilidade permite seu deslocamento em locais com espaço restrito. Disponível em diversas versões para que se adequem às mais diferentes necessidades. Também indicado para serviços em restaurantes e fast foods pois, possibilitam o transporte de bandejas, pratos, talheres e outros. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto e outros acidentes naturais; 4. Falhas por condições inadequadas de instalação. * Foto ilustrativa",,1,Disponível em 10 dias úteis,30000,107x54x135,False,False,Olá! Gostaria de solicitar um orçamento para: CMICE4000: Carro Strong sem Fechamento 4 Bandejas CE4000,Carro Strong sem Fechamento 4 Bandejas CE4000,"CARRO STRONG SEM FECHAMENTO 4 BANDEJAS - Fabricado em Polipropileno e Alumínio anodizado, este sistema permite a organização de diferentes tipos de ma",,https://images.tcdn.com.br/img/img_prod/746334/sistema_de_organizacao_strong_ce4000_bralimpia_211_2_20200406130509.jpg | https://images.tcdn.com.br/img/img_prod/746334/sistema_de_organizacao_strong_ce4000_bralimpia_211_1_20200406130509.png,,90 dias após o recebimento do produto
product-1821,Kit Profissional Carrinho de Limpeza Completo NYKT03 KIT 3,kit-profissional-carrinho-de-limpeza-completo-nykt03-kit-3,active,1024,CMINYKT03,Bralimpia,Equipamentos de Limpeza | Carro Funcional,"Kit Completo para Limpeza Úmida e Seca de Pisos Frios em Geral Um kit que proporciona solução completa para a limpeza de pisos frios em geral e outras superfícies. Este kit foi especialmente criado e desenvolvido para promover a maior economia de seus recursos financeiros, do seu tempo e também dos processos operacionais. Sem falar da economia dos produtos de limpeza utilizados em sua empresa. Trata-se de um carrinho de limpeza multifuncional, pois seu design permite que sejam utilizados vários itens em um único Kit, promovendo o uso racional da água e de produtos de limpeza. Com ele é possível otimizar a produtividade dos seus profissionais. Para realizar a higienização do local é necessário transportar apenas o carrinho de limpeza, pois ele já possui o balde espremedor acoplado bem como os demais itens necessários para a higiene. O Carro Funcional América transporta com praticidade todos os equipamentos e acessórios necessários para a limpeza do dia a dia. O Balde Doblô 30 Litros com sistema de 2 águas, uma para solução limpadora e outra para água limpa, aumenta a produtividade permitindo que os operadores efetuem a limpeza de uma área muito maior quando comparado com outros sistemas de limpeza. O Conjunto Mop Pó e a Pá Pop retiram as partículas com eficiência dos ambientes prevenindo que voltem a se depositar causando danos e doenças. A Placa Sinalizadora auxilia na prevenção de acidentes, como escorregões e quedas nos ambientes que estão sendo limpos. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto ou outros acidentes naturais; 4. Falhas por condições inadequadas de instalação * Foto ilustrativa",,1,Disponível em 10 dias úteis,12000,120x80x60,False,False,Olá! Gostaria de solicitar um orçamento para: CMINYKT03: Kit Profissional Carrinho de Limpeza Completo NYKT03 KIT 3,Kit Profissional Carrinho de Limpeza Completo NYKT03 KIT 3,"Solução completa para a limpeza de pisos frios e em geral, proporcionando maior praticidade ao transportar todos os equipamentos e acessórios para limpeza do dia a dia. O Conjunto Mop Pó e a Pá Pop retiram as partículas com eficiência dos ambientes.","KIT PROFISSIONAL kit 3 carro funcional para limpeza, carro funcional bralimpia, mop pó, mop seco, mop molhado produtos de limpeza curitiba, produtos profissionais de limpeza curitiba, carrinho completo limpeza umida, limpeza seca, balde doblô 30L",https://images.tcdn.com.br/img/img_prod/746334/kit_carrinho_de_limpeza_completo_kit_03_bralimpia_1821_1_20200406110832.jpg | https://images.tcdn.com.br/img/img_prod/746334/kit_carrinho_de_limpeza_completo_kit_03_bralimpia_1821_2_20200406110833.jpg | https://images.tcdn.com.br/img/img_prod/746334/kit_carrinho_de_limpeza_completo_kit_03_bralimpia_1821_3_20200406110833.jpg | https://images.tcdn.com.br/img/img_prod/746334/kit_carrinho_de_limpeza_completo_kit_03_bralimpia_1821_4_20200406110834.jpg | https://images.tcdn.com.br/img/img_prod/746334/kit_carrinho_de_limpeza_completo_kit_03_bralimpia_1821_5_20200406110835.jpg | https://images.tcdn.com.br/img/img_prod/746334/kit_carrinho_de_limpeza_completo_kit_03_bralimpia_1821_6_20200406110835.jpg,,90 dias após o recebimento do produto
product-219,Carro Bancada NY102,carro-bancada-ny102,active,1025,CMINY102,Bralimpia,Equipamentos de Limpeza | Carro Prateleira,"CARRO BANCADA Carro funcional modular para transporte de produtos e equipamentos, bandejas e outros. Fabricado em Polipropileno de alta resistência com estrutura tubular em alumínio. Rodízios fixos e giratórios resistentes. Ideal para áreas hospitalares, industriais, hoteleiras, gastronômicas, oficinas e outros. Capacidade por prateleira de 25 Kg. Garantia de 3 meses legais contra defeitos de fabricação, válida a partir da data da compra. As questões abaixo estão FORA do termo de garantia: 1. Uso indevido do equipamento; 2. Falhas causadas por reparo feito por pessoa não habilitada; 3. Incêndio, terremoto e outros acidentes naturais; 4. Falhas por condições inadequadas de instalação. * Foto ilustrativa",,1,Disponível em 10 dias úteis,8200,40x48x96,False,False,Olá! Gostaria de solicitar um orçamento para: CMINY102: Carro Bancada NY102,Carro Bancada NY102,"CARRO BANCADA - Carro funcional modular para transporte de produtos e equipamentos, bandejas e outros. Fabricado em Polipropileno de alta resistência",,https://images.tcdn.com.br/img/img_prod/746334/carro_bancada_ny102_bralimpia_219_1_20200406110817.jpg | https://images.tcdn.com.br/img/img_prod/746334/carro_bancada_ny102_bralimpia_219_2_20200406110818.png | https://images.tcdn.com.br/img/img_prod/746334/carro_bancada_ny102_bralimpia_219_3_20200406110818.jpg,,90 dias após o recebimento do produto
